trx_code,trx_id,rek_code,rek,creationdate,type,amount,balance
614788,275016623,19034,7354,2024-03-21 07:15:56+07:00,1,4966.0,30728.04
285516,275015895,4090,11745,2024-03-21 07:13:35+07:00,1,2903.0,24946.86
111133,275015684,15382,2864,2024-03-21 07:12:58+07:00,1,51000.0,9976638.11
636639,275016926,11213,1734,2024-03-21 07:16:52+07:00,1,44113.0,84393.44
285518,275016000,20365,11071,2024-03-21 07:13:55+07:00,1,303471.0,4920010.27
285793,275016478,13507,9175,2024-03-21 07:15:27+07:00,1,26916.0,1736644.58
126223,275016910,2297,7638,2024-03-21 07:16:49+07:00,1,4966.0,40728.88
126220,275016404,6719,2109,2024-03-21 07:15:11+07:00,1,16853.0,2083736.9
613928,275016452,9718,10957,2024-03-21 07:15:22+07:00,1,17858.0,394040.01
342394,275002530,2979,8562,2024-03-21 00:08:54+07:00,1,50000.0,100189.5
430911,275017045,19108,11284,2024-03-21 07:17:17+07:00,1,20169.0,2739091.68
285530,275085743,20365,11071,2024-03-21 17:46:13+07:00,5,-200000.0,4700010.27
512481,368850623,4090,11745,2024-10-08 07:12:35+07:00,1,2688.0,13563.49
289874,368947498,14301,2673,2024-10-08 15:49:08+07:00,1,2000000.0,16500000.45
310337,369023624,14301,2673,2024-10-08 20:38:24+07:00,1,2500000.0,15500000.45
36702,368898014,2524,9210,2024-10-08 11:59:57+07:00,1,1000.0,18401024.62
342587,275106318,1688,7977,2024-03-21 20:26:10+07:00,5,-100000.0,1538768.07
342412,275099531,15927,11920,2024-03-21 19:33:13+07:00,5,-15000.0,932990.11
342401,275057149,2979,8562,2024-03-21 14:32:06+07:00,5,-50000.0,38189.5
564663,275008984,3799,7665,2024-03-21 03:43:49+07:00,5,-150000.0,248739.59
110129,275104649,15927,11920,2024-03-21 20:13:42+07:00,5,-7000.0,925990.11
564686,275086753,6583,15414,2024-03-21 17:53:16+07:00,5,-300000.0,2514468.03
649472,275008633,15927,11920,2024-03-21 03:31:01+07:00,5,-37000.0,947990.11
636799,275009017,3799,7665,2024-03-21 03:45:27+07:00,5,-8739.0,140000.59
285514,275005146,2979,8562,2024-03-21 01:10:16+07:00,5,-12000.0,88189.5
564483,275075830,20365,11071,2024-03-21 16:42:16+07:00,5,-20000.0,4900010.27
551679,275113433,2524,9210,2024-03-21 21:22:39+07:00,5,-27000.0,13354580.98
285789,275008999,3799,7665,2024-03-21 03:44:42+07:00,5,-100000.0,148739.59
156932,143143101,1922,2526,2023-05-04 16:29:55+07:00,5,-89000.0,1692198.92
121606,143067771,1922,2526,2023-05-04 09:17:32+07:00,5,-600000.0,1866198.92
156925,143098425,1922,2526,2023-05-04 11:54:03+07:00,5,-85000.0,1781198.92
278975,143204328,3799,7665,2023-05-04 23:47:44+07:00,5,-300000.0,2009646.13
156930,143122098,2524,9210,2023-05-04 14:24:18+07:00,5,-574000.0,8082289.25
121599,143055465,3821,15923,2023-05-04 07:06:17+07:00,5,-1500000.0,4328703.48
156928,143107242,2524,9210,2023-05-04 12:51:27+07:00,5,-200000.0,8656289.25
238707,143122389,2524,9210,2023-05-04 14:25:55+07:00,1,627000.0,8709289.25
274975,143145198,3821,15923,2023-05-04 16:42:20+07:00,1,1500000.0,5828703.48
295193,165474816,3799,7665,2023-06-09 06:18:42+07:00,5,-100000.0,1813823.78
83590,165549555,2524,9210,2023-06-09 14:16:07+07:00,1,1500000.0,7800639.53
236437,165481743,6583,15414,2023-06-09 07:51:08+07:00,1,8142.0,150300.72
83586,165481254,2623,6240,2023-06-09 07:50:34+07:00,1,3866.0,177286.11
236449,165646599,3533,6228,2023-06-09 23:04:35+07:00,1,39094.0,1212582.87
297529,165504927,3821,15923,2023-06-09 10:40:25+07:00,1,100000.0,7402787.56
320282,165502026,3821,15923,2023-06-09 10:38:52+07:00,1,768000.0,7302787.56
320291,165594717,2604,13082,2023-06-09 17:40:14+07:00,5,-50000.0,9100005.33
154750,165549744,2524,9210,2023-06-09 14:17:09+07:00,5,-778000.0,7022639.53
584786,165604806,5614,1207,2023-06-09 18:30:30+07:00,5,-120000.0,18542917.73
198697,165493002,7868,825,2023-06-09 09:39:17+07:00,5,-1534500.0,257525.09
151018,164493738,2604,13082,2023-06-04 09:58:46+07:00,5,-317000.0,8988005.33
327143,176765892,1688,7977,2023-07-01 00:08:09+07:00,2,1900.41,1501955.38
409334,164501073,1922,2526,2023-06-04 10:54:32+07:00,5,-500000.0,2895887.42
326984,144712923,3533,6228,2023-05-14 00:07:05+07:00,1,39094.0,195470.0
314318,164466744,2524,9210,2023-06-04 01:11:01+07:00,5,-20000.0,6836962.53
151017,164480637,6583,15414,2023-06-04 07:36:21+07:00,1,8142.0,109590.72
237176,144706929,3821,15923,2023-05-13 22:35:30+07:00,5,-4500000.0,808703.48
237192,144744006,7868,825,2023-05-14 10:08:04+07:00,1,1000000.0,2641640.19
237210,144818544,3821,15923,2023-05-14 19:43:03+07:00,1,4500000.0,5308703.48
630956,217510445,2346,9437,2023-10-11 08:29:16+07:00,1,400000.0,1350870.3
428984,324431742,18084,6376,2024-07-01 22:43:57+07:00,5,-50000.0,3851605.33
540054,319989964,18084,6376,2024-07-01 00:28:06+07:00,7,-1834.84,4009605.33
546818,320068474,10641,8538,2024-07-01 00:39:37+07:00,7,-241.84,1001885.04
176154,144986943,3533,6228,2023-05-16 00:07:00+07:00,1,39094.0,273658.0
540418,319994076,14602,13945,2024-07-01 00:28:41+07:00,2,15187.97,2058688.66
176169,145052544,7868,825,2023-05-16 14:00:34+07:00,5,-2600000.0,41640.19
117172,145097964,7868,825,2023-05-16 17:55:05+07:00,1,2781000.0,2822640.19
176186,145113396,3821,15923,2023-05-16 19:26:54+07:00,5,-500000.0,4763303.48
122130,145051974,3821,15923,2023-05-16 13:57:10+07:00,1,1600.0,5263303.48
285554,145051749,3821,15923,2023-05-16 13:55:54+07:00,5,-47000.0,5261703.48
533006,319906873,2979,8562,2024-07-01 00:15:40+07:00,7,-376.67,561519.67
554142,324442288,18084,6376,2024-07-01 23:49:05+07:00,5,-50000.0,3301605.33
527272,319837423,6583,15414,2024-07-01 00:05:03+07:00,2,13586.96,2923426.25
616854,261128000,2604,13082,2024-02-04 15:25:01+07:00,5,-17000.0,850130.14
646427,261071124,15382,2864,2024-02-04 07:11:40+07:00,1,51000.0,4612453.09
27486,261151335,2297,7638,2024-02-04 17:43:32+07:00,5,-10800.0,1014.38
176234,145461771,7868,825,2023-05-18 16:05:34+07:00,5,-170000.0,2652640.19
58431,145462026,7868,825,2023-05-18 16:06:41+07:00,5,-2500.0,2650140.19
220487,145523313,2524,9210,2023-05-18 22:04:50+07:00,5,-15000.0,7253120.25
176233,145446468,2524,9210,2023-05-18 14:53:09+07:00,5,-100000.0,7268120.25
220476,145487325,3821,15923,2023-05-18 18:17:36+07:00,1,500000.0,7400303.48
13953,145474527,3821,15923,2023-05-18 17:09:24+07:00,1,2100000.0,6900303.48
110760,261159973,1688,7977,2024-02-04 18:39:10+07:00,5,-80000.0,3620174.06
522466,261071428,19108,11284,2024-02-04 07:12:19+07:00,1,10570.0,1805092.48
593644,261071187,6583,15414,2024-02-04 07:11:46+07:00,1,8142.0,3403646.77
27482,261092573,2979,8562,2024-02-04 10:51:27+07:00,5,-270000.0,6120618.48
328833,261120223,2524,9210,2024-02-04 14:36:17+07:00,5,-35000.0,12420446.64
522465,261070115,515,541,2024-02-04 07:09:21+07:00,1,40066.0,3592342.54
110753,261114876,2604,13082,2024-02-04 13:59:46+07:00,5,-28000.0,893130.14
646437,261140216,5614,1207,2024-02-04 16:35:37+07:00,5,-600000.0,15429795.6
436375,261070073,4090,11745,2024-02-04 07:09:16+07:00,1,2903.0,243348.45
275548,261070465,9718,10957,2024-02-04 07:10:07+07:00,1,17858.0,127187.79
110747,261071399,3533,6228,2024-02-04 07:12:16+07:00,1,39094.0,10605202.07
181981,261070672,12429,10694,2024-02-04 07:10:37+07:00,1,22444.0,1577080.68
220478,145491822,1922,2526,2023-05-18 18:41:44+07:00,1,1600000.0,1692198.92
27477,261087091,2212,5908,2024-02-04 10:02:45+07:00,5,-455000.0,22975418.07
274742,261069924,13507,9175,2024-02-04 07:08:55+07:00,1,26916.0,495725.35
328837,261174917,19084,15442,2024-02-04 20:14:12+07:00,5,-120000.0,39273663.28
298909,261071012,6719,2109,2024-02-04 07:11:24+07:00,1,16853.0,1303266.2
597191,261104339,2979,8562,2024-02-04 12:34:49+07:00,5,-120000.0,6000618.48
616846,261070523,1035,6672,2024-02-04 07:10:15+07:00,1,10779.0,445452.19
298921,261120116,2604,13082,2024-02-04 14:35:32+07:00,5,-1000.0,867130.14
616851,261103079,2212,5908,2024-02-04 12:23:42+07:00,5,-332670.0,22642748.07
593642,261070232,11213,1734,2024-02-04 07:09:35+07:00,1,44113.0,502166.75
109755,261161120,7868,825,2024-02-04 18:46:34+07:00,1,1497000.0,4500618.36
274755,261151507,19034,7354,2024-02-04 17:44:24+07:00,5,-10800.0,1056.81
517517,261069971,2623,6240,2024-02-04 07:09:02+07:00,1,10010.0,560123.92
310883,145970727,3533,6228,2023-05-21 02:24:13+07:00,1,39094.0,430034.0
342749,145970751,3533,6228,2023-05-21 02:24:55+07:00,1,39094.0,469128.0
14042,146026122,5614,1207,2023-05-21 13:26:52+07:00,1,171038.0,16214729.42
145283,146035404,3799,7665,2023-05-21 14:26:39+07:00,5,-100000.0,1709646.13
14062,146093664,7868,825,2023-05-21 20:11:48+07:00,5,-649000.0,1631640.19
145297,146093694,7868,825,2023-05-21 20:12:00+07:00,5,-2500.0,1629140.19
220584,145995645,1922,2526,2023-05-21 09:48:27+07:00,5,-300000.0,1392198.92
174450,146303109,3533,6228,2023-05-23 02:02:02+07:00,1,39094.0,508222.0
269665,146303130,3533,6228,2023-05-23 02:02:40+07:00,1,39094.0,547316.0
218095,146477541,7868,825,2023-05-23 19:19:46+07:00,5,-172500.0,1456640.19
174458,146314209,2623,6240,2023-05-23 07:36:25+07:00,1,3866.0,115339.43
257365,267648613,3821,15923,2024-03-01 00:09:29+07:00,4,,9641469.41
444845,280764974,3821,15923,2024-04-01 00:08:28+07:00,4,,5215274.0
246715,256389142,1922,2526,2024-02-01 00:11:36+07:00,2,9075.94,2936201.51
251671,256498951,4090,11745,2024-02-01 00:34:06+07:00,7,-176.62,231736.45
251326,256492459,2604,13082,2024-02-01 00:32:49+07:00,2,6259.85,1009082.11
616793,260664140,2346,9437,2024-02-01 20:02:18+07:00,5,-302000.0,550738.5
597121,260590674,2604,13082,2024-02-01 14:14:24+07:00,5,-20000.0,987830.14
250857,256482752,893,15169,2024-02-01 00:30:52+07:00,2,18016.14,11022914.17
252460,256515359,15927,11920,2024-02-01 00:37:28+07:00,2,3913.8,784027.51
253905,256547575,2297,7638,2024-02-01 00:44:09+07:00,7,-15.57,36814.38
110616,253819333,3799,7665,2024-01-30 09:01:01+07:00,5,-500000.0,2001889.98
27360,253899552,19084,15442,2024-01-30 15:53:34+07:00,5,-300000.0,39700852.46
301344,144352605,7868,825,2023-05-11 20:38:09+07:00,5,-108000.0,2767640.19
96265,144355947,7868,825,2023-05-11 20:58:14+07:00,5,-504100.0,2263540.19
96267,144356952,7868,825,2023-05-11 21:04:29+07:00,5,-261900.0,2001640.19
237078,144210066,3533,6228,2023-05-11 01:05:54+07:00,1,39094.0,78188.0
310879,144211263,11465,7639,2023-05-11 01:35:56+07:00,1,2000000.0,2000000.0
645770,253906147,11465,7639,2024-01-30 16:19:04+07:00,5,-50000.0,14197626.4
96199,144018651,3533,6228,2023-05-10 02:23:08+07:00,1,39094.0,39094.0
436258,253903348,3799,7665,2024-01-30 16:08:15+07:00,5,-100000.0,1901889.98
34308,143238438,3821,15923,2023-05-05 09:48:26+07:00,5,-2500000.0,3328703.48
6898,143295285,2524,9210,2023-05-05 15:51:09+07:00,5,-10000.0,8699289.25
253696,256543205,2346,9437,2024-02-01 00:43:14+07:00,2,1204.69,852979.44
132649,260570883,11465,7639,2024-02-01 12:15:50+07:00,5,-10000.0,13774076.55
125793,260521618,19108,11284,2024-02-01 07:08:24+07:00,1,10570.0,1773382.48
251022,256486223,18084,6376,2024-02-01 00:31:34+07:00,7,-646.22,4209.04
250847,256482548,19034,7354,2024-02-01 00:30:50+07:00,2,84.74,31873.76
249627,256456250,15382,2864,2024-02-01 00:25:25+07:00,2,17033.57,4411859.8
132645,260534408,3821,15923,2024-02-01 08:31:37+07:00,5,-26000.0,7900469.41
245960,256373223,3533,6228,2024-02-01 00:08:15+07:00,2,46123.86,10458050.84
283871,253648751,19084,15442,2024-01-29 14:29:52+07:00,1,500000.0,40114852.46
593458,253551510,3799,7665,2024-01-29 04:33:01+07:00,5,-500000.0,2501889.98
436793,253572534,3821,15923,2024-01-29 07:46:47+07:00,1,100000.0,6865465.34
266168,267774102,3799,7665,2024-03-01 00:29:59+07:00,4,,3449239.05
517337,253568698,11465,7639,2024-01-29 07:25:11+07:00,5,-2500.0,14247626.4
274559,253568632,11465,7639,2024-01-29 07:24:46+07:00,5,-10000.0,14250126.4
182341,253568428,11465,7639,2024-01-29 07:23:10+07:00,5,-100000.0,14263126.4
591962,253806124,1688,7977,2024-01-30 07:21:44+07:00,5,-7000.0,2390323.81
616718,253888101,1688,7977,2024-01-30 15:05:21+07:00,1,550000.0,6690323.81
27350,253802869,19108,11284,2024-01-30 07:04:45+07:00,1,10570.0,1746258.68
95515,253802954,4090,11745,2024-01-30 07:04:51+07:00,1,2903.0,228126.97
645754,253803888,12429,10694,2024-01-30 07:05:55+07:00,1,22444.0,1460568.85
275379,253803738,1035,6672,2024-01-30 07:05:46+07:00,1,10779.0,401373.73
597068,253803937,13507,9175,2024-01-30 07:05:59+07:00,1,26916.0,360559.77
182386,253802532,15382,2864,2024-01-30 07:04:23+07:00,1,51000.0,4343826.23
132570,253803237,19034,7354,2024-01-30 07:05:09+07:00,1,4966.0,26823.02
283889,253802492,3533,6228,2024-01-30 07:04:20+07:00,1,39094.0,10372832.98
181848,253803983,2623,6240,2024-01-30 07:06:01+07:00,1,10010.0,508838.39
616705,253803774,6583,15414,2024-01-30 07:05:48+07:00,1,8142.0,3357710.1
635383,253834639,1688,7977,2024-01-30 10:38:27+07:00,1,3750000.0,6140323.81
283890,253802593,2297,7638,2024-01-30 07:04:27+07:00,1,4966.0,31786.12
616703,253803366,6719,2109,2024-01-30 07:05:17+07:00,1,16853.0,1215334.45
29498,239507093,2212,5908,2023-12-16 08:19:57+07:00,1,11650000.0,30050766.81
29497,239502797,2623,6240,2023-12-16 07:16:27+07:00,1,10010.0,736297.86
521314,239502415,3533,6228,2023-12-16 07:15:28+07:00,1,39094.0,8698296.17
34798,239502550,4090,11745,2023-12-16 07:15:49+07:00,1,2903.0,108691.14
521325,239571231,2212,5908,2023-12-16 18:52:32+07:00,5,-1500000.0,31550766.81
590898,239555216,11465,7639,2023-12-16 16:45:00+07:00,5,-84000.0,11116000.79
643804,239501621,515,541,2023-12-16 07:13:20+07:00,1,40066.0,1573072.56
617996,239503231,13507,9175,2023-12-16 07:17:42+07:00,1,2387.0,46742.24
57179,239502643,15382,2864,2023-12-16 07:16:06+07:00,1,44165.0,2211416.0
34795,239501715,9718,10957,2023-12-16 07:13:37+07:00,1,17858.0,557713.29
562391,239502325,11213,1734,2023-12-16 07:15:15+07:00,1,40323.0,1695615.52
617999,239504582,2212,5908,2023-12-16 07:39:22+07:00,5,-3000000.0,18400766.81
592475,239513035,2212,5908,2023-12-16 09:42:17+07:00,1,3000000.0,33050766.81
622203,239502434,12429,10694,2023-12-16 07:15:31+07:00,1,22444.0,448906.99
34796,239501716,19034,7354,2023-12-16 07:13:37+07:00,1,4966.0,120330.8
639972,239502193,6583,15414,2023-12-16 07:14:56+07:00,1,8142.0,2466682.86
600134,239502711,6719,2109,2023-12-16 07:16:14+07:00,1,16853.0,472064.38
34797,239502443,1688,7977,2023-12-16 07:15:32+07:00,1,20218.0,528497.25
622213,239538503,3821,15923,2023-12-16 14:37:31+07:00,5,-550000.0,3979137.73
516338,239585920,15927,11920,2023-12-16 20:54:04+07:00,5,-22000.0,96995.66
639984,239584705,15927,11920,2023-12-16 20:42:47+07:00,5,-8000.0,118995.66
599307,239501737,1035,6672,2023-12-16 07:13:43+07:00,1,10779.0,41298.9
617994,239501954,2297,7638,2023-12-16 07:14:20+07:00,1,4966.0,130453.13
618008,239523079,2524,9210,2023-12-16 11:49:37+07:00,5,-3500000.0,7321562.31
651525,239502674,19108,11284,2023-12-16 07:16:10+07:00,1,10570.0,1265866.02
632810,239586761,2346,9437,2023-12-16 21:01:50+07:00,5,-100000.0,400372.43
280496,239515245,3799,7665,2023-12-16 10:11:49+07:00,5,-100000.0,361563.66
632803,239523153,2979,8562,2023-12-16 11:50:23+07:00,5,-20000.0,5081217.24
599316,239558396,18084,6376,2023-12-16 17:09:23+07:00,5,-50000.0,450768.96
516332,239515326,3799,7665,2023-12-16 10:12:57+07:00,5,-50000.0,311563.66
643808,239518668,1922,2526,2023-12-16 10:52:53+07:00,5,-200000.0,1320414.23
470822,239559894,5614,1207,2023-12-16 17:21:34+07:00,5,-500000.0,16216405.97
35499,250102140,6583,15414,2024-01-10 07:17:41+07:00,1,8142.0,1028012.1
620612,250102042,515,541,2024-01-10 07:17:26+07:00,1,40066.0,2580132.76
281206,250110131,3821,15923,2024-01-10 08:42:16+07:00,1,2750000.0,7761765.34
273330,250186952,18084,6376,2024-01-10 18:15:49+07:00,1,1000.0,51845.16
644536,250101750,15382,2864,2024-01-10 07:16:48+07:00,1,44165.0,3323826.23
622862,250101818,19034,7354,2024-01-10 07:16:56+07:00,1,4966.0,41061.02
644535,250100143,2297,7638,2024-01-10 07:13:28+07:00,1,4966.0,41058.12
640716,250139633,15927,11920,2024-01-10 13:04:05+07:00,5,-32000.0,1198416.71
281204,250101768,9718,10957,2024-01-10 07:16:51+07:00,1,17858.0,419889.79
337271,250100884,4090,11745,2024-01-10 07:15:03+07:00,1,2903.0,172969.97
283713,250100682,2623,6240,2024-01-10 07:14:37+07:00,1,10010.0,108688.39
104024,250212495,2212,5908,2024-01-10 21:04:07+07:00,1,18000000.0,18001363.93
2923,250212653,2212,5908,2024-01-10 21:05:15+07:00,1,3000000.0,21001363.93
618727,250102037,19108,11284,2024-01-10 07:17:26+07:00,1,10570.0,1534858.68
283712,250100536,11213,1734,2024-01-10 07:14:15+07:00,1,40323.0,409023.34
471507,250100376,1035,6672,2024-01-10 07:13:58+07:00,1,10779.0,196572.73
617860,250101331,12429,10694,2024-01-10 07:15:55+07:00,1,22444.0,1011688.85
517023,250100676,3533,6228,2024-01-10 07:14:35+07:00,1,39094.0,9630046.98
593991,250204273,1922,2526,2024-01-10 20:07:48+07:00,5,-1300000.0,765037.57
30199,250101771,6719,2109,2024-01-10 07:16:51+07:00,1,16853.0,878274.45
617864,250119895,19084,15442,2024-01-10 10:17:45+07:00,1,156000.0,35580852.46
4641,298479087,18084,6376,2024-05-04 09:36:30+07:00,5,-500000.0,2900510.7
371119,293655720,11213,1734,2024-05-01 00:20:58+07:00,4,,269578.62
644479,249653454,9718,10957,2024-01-07 07:17:23+07:00,1,17858.0,366315.79
620539,249652453,6583,15414,2024-01-07 07:15:18+07:00,1,8142.0,1403586.1
563061,249653477,2623,6240,2024-01-07 07:17:26+07:00,1,10010.0,78658.39
337995,249727298,2979,8562,2024-01-07 18:41:14+07:00,5,-2000.0,4937056.97
516964,249726830,2979,8562,2024-01-07 18:37:46+07:00,5,-7000.0,4943056.97
401153,338682915,13507,9175,2024-08-02 07:21:53+07:00,1,26916.0,322698.59
622265,239930269,4090,11745,2023-12-20 07:17:02+07:00,1,2903.0,120303.14
562475,239930223,2623,6240,2023-12-20 07:16:53+07:00,1,10010.0,576337.86
622264,239929966,15382,2864,2023-12-20 07:16:09+07:00,1,44165.0,2388076.0
619939,239929310,1035,6672,2023-12-20 07:14:19+07:00,1,10779.0,84414.9
280560,239929503,515,541,2023-12-20 07:14:53+07:00,1,40066.0,1733336.56
280569,240011293,1688,7977,2023-12-20 20:07:05+07:00,5,-40000.0,501369.25
618079,239998684,2979,8562,2023-12-20 18:23:01+07:00,5,-75000.0,3476217.24
34864,239930319,11213,1734,2023-12-20 07:17:14+07:00,1,40323.0,1856907.52
280559,239928965,3533,6228,2023-12-20 07:13:19+07:00,1,39094.0,8854672.17
57241,239930398,6583,15414,2023-12-20 07:17:28+07:00,1,8142.0,1699250.86
599372,239929959,2297,7638,2023-12-20 07:16:08+07:00,1,4966.0,150317.13
337373,239930381,6719,2109,2023-12-20 07:17:25+07:00,1,16853.0,522623.38
562474,239930070,9718,10957,2023-12-20 07:16:26+07:00,1,17858.0,629145.29
516387,239929359,19034,7354,2023-12-20 07:14:28+07:00,1,4966.0,140194.8
618073,239958764,7868,825,2023-12-20 12:50:55+07:00,5,-6000000.0,3704271.6
619940,239929740,19108,11284,2023-12-20 07:15:28+07:00,1,10570.0,1308146.02
336691,239929528,12429,10694,2023-12-20 07:14:56+07:00,1,22444.0,538682.99
643869,239930025,1688,7977,2023-12-20 07:16:18+07:00,1,20218.0,541369.25
592546,239943327,2212,5908,2023-12-20 09:56:44+07:00,5,-100000.0,31300766.81
57244,239974832,2524,9210,2023-12-20 15:24:48+07:00,5,-50000.0,10756562.31
632882,240021762,18084,6376,2023-12-20 21:44:38+07:00,5,-50000.0,150768.96
516390,239948166,2212,5908,2023-12-20 10:54:06+07:00,5,-200000.0,31100766.81
131685,239965827,2623,6240,2023-12-20 14:03:43+07:00,5,-400000.0,176337.86
34859,239928044,6583,15414,2023-12-20 06:59:07+07:00,5,-400000.0,1691108.86
618082,240015480,2346,9437,2023-12-20 20:42:23+07:00,5,-150000.0,300372.43
177317,338680251,2297,7638,2024-08-02 07:10:38+07:00,1,4966.0,55243.38
43190,263540515,2604,13082,2024-02-22 13:49:09+07:00,5,-50000.0,17432.14
549746,263570053,2979,8562,2024-02-22 17:10:57+07:00,5,-50000.0,373618.48
438260,263587730,1688,7977,2024-02-22 19:12:20+07:00,5,-50000.0,506174.06
620816,263544789,2524,9210,2024-02-22 14:20:06+07:00,5,-115000.0,13736446.64
192209,263492371,19108,11284,2024-02-22 07:02:50+07:00,1,20169.0,2168134.48
600983,263492754,19034,7354,2024-02-22 07:03:47+07:00,1,4966.0,11248.81
555813,263493208,13507,9175,2024-02-22 07:04:48+07:00,1,26916.0,980213.35
144303,263493672,2297,7638,2024-02-22 07:05:54+07:00,1,4966.0,11206.38
549736,263494159,11213,1734,2024-02-22 07:07:08+07:00,1,44113.0,296200.75
571521,263549059,2212,5908,2024-02-22 14:51:30+07:00,5,-170000.0,25000321.07
1388,263493145,15382,2864,2024-02-22 07:04:39+07:00,1,51000.0,5530453.09
550496,263493840,20365,11071,2024-02-22 07:06:18+07:00,1,334816.0,2656294.0
43187,263500177,15927,11920,2024-02-22 08:07:08+07:00,5,-22000.0,1379566.75
461169,263493167,3533,6228,2024-02-22 07:04:43+07:00,1,39094.0,11308894.07
461170,263493754,6583,15414,2024-02-22 07:06:06+07:00,1,8142.0,2550202.77
461167,263492952,2623,6240,2024-02-22 07:04:14+07:00,1,10010.0,21253.92
1386,263492926,12429,10694,2024-02-22 07:04:09+07:00,1,22444.0,1981072.68
56053,338680249,9718,10957,2024-08-02 07:10:38+07:00,1,17858.0,566399.54
